cnpj,nome,uf,cidade,bairro,renda_bairro,aluguel_m2,aluguel_total,margem_proxy,match_renda,idade_anos,telefone,email,segmento,cnae_match,cnae_principal,academia_core,flag_nao_academia,tp_name,na_totalpass
49004297000152,CT EM,RJ,Rio de Janeiro,CAMPO GRANDE,1209,44.33,22165.0,27.27,bairro_exato,3.8,2194926712,ELISA.SANTOS.MACEDO@GMAIL.COM,academia,principal,9313100,1,0,,0
51139071000100,,RJ,Rio de Janeiro,CAMPO GRANDE,1209,44.33,22165.0,27.27,bairro_exato,3.2,2164189683,R11.CHARLES@GMAIL.COM,academia,principal,9313100,1,0,,0
59296256000130,,RJ,Rio de Janeiro,CAMPO GRANDE,1209,44.33,22165.0,27.27,bairro_exato,1.6,2126681300,JMA.ASSESSORIACONTABIL@GMAIL.COM,academia,principal,9313100,1,0,,0
46971559000240,,RJ,Rio de Janeiro,CAMPO GRANDE,1209,44.33,22165.0,27.27,bairro_exato,1.6,2176202054,UNIRFISIO@GMAIL.COM,academia,principal,9313100,1,0,,0
65407752000117,RENOVO PILATES,RJ,Rio de Janeiro,CAMPO GRANDE,1209,44.33,22165.0,27.27,bairro_exato,0.6,2191440506,FBANA20@GMAIL.COM,academia,principal,9313100,1,0,,0
65291529000157,MP ASSESSORIA E CONSULTORIA ESPORTIVA,RJ,Petrópolis,VALPARAISO,1208,44.28,22140.0,27.28,municipio,0.6,2499775528,MAURO_PEREIRA_MP@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
08351507000100,,RJ,Petrópolis,CASCATINHA,1208,44.28,22140.0,27.28,bairro_exato,20.0,2422437475,,academia,principal,9313100,1,0,,0
23160959000190,,RJ,Petrópolis,QUITANDINHA,1208,44.28,22140.0,27.28,municipio,11.1,2422350336,,academia,principal,9313100,1,0,,0
28029842000195,,RJ,Petrópolis,QUISSAMA,1208,44.28,22140.0,27.28,municipio,9.2,2422463003,SANDROPETRO@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
66544738000128,,RJ,Petrópolis,CORREAS,1208,44.28,22140.0,27.28,municipio,0.4,2493258868,TR.LIFESTYLE26@GMAIL.COM,academia,principal,9313100,1,0,,0
28999183000110,,RJ,Petrópolis,CENTRO,1208,44.28,22140.0,27.28,municipio,41.7,2488363692,FERREIRAPAIXAO@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
07776621000100,ACADEMIA QUI SI SANA,RJ,Petrópolis,CENTRO,1208,44.28,22140.0,27.28,municipio,20.8,2499886744,ACADEMIAQUISISANA@OUTLOOK.COM,academia,principal,9313100,1,0,,0
11907976000169,BIG POWER GYM,RJ,Petrópolis,CORREAS,1208,44.28,22140.0,27.28,municipio,16.3,2422224335,TIAGO.PERICO@HOTMAIL.COM,academia,principal,9313100,1,0,,0
21362548000151,,RJ,Petrópolis,CENTRO,1208,44.28,22140.0,27.28,municipio,11.8,2422310456,,academia,principal,9313100,1,0,,0
24301777000154,K-2 FIT CENTER,RJ,Petrópolis,BINGEN,1208,44.28,22140.0,27.28,municipio,10.5,2422441811,FELIPED.FISICA@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
32549678000114,BRUK FIT PETROPOLIS,RJ,Petrópolis,CORREAS,1208,44.28,22140.0,27.28,municipio,7.7,2422466009,VALTAIR@CONTABILCONCEITO.COM.BR,academia,principal,9313100,1,0,,0
59652100000145,,RJ,Petrópolis,CORREAS,1208,44.28,22140.0,27.28,municipio,1.6,2474047360,MEDINASANTANNA.THALITA@GMAIL.COM,academia,principal,9313100,1,0,,0
05536888000103,,RJ,Petrópolis,NOGUEIRA,1208,44.28,22140.0,27.28,municipio,23.6,,,academia,principal,9313100,1,0,,0
22090936000193,ESPACO CULTURAL ABADA-CAPOEIRA PETROPOLIS-RJ,RJ,Petrópolis,ALTO DA SERRA,1208,44.28,22140.0,27.28,municipio,11.5,2488086628,ESPACOCULTURALABADA@GMAIL.COM,academia,principal,9313100,1,0,,0
36275806000130,,RJ,Petrópolis,BINGEN,1208,44.28,22140.0,27.28,municipio,6.6,2422359784,FATORCONTABIL.GESTAO@GMAIL.COM,academia,principal,9313100,1,0,,0
52127811000151,STUDIO PULSE,RJ,Petrópolis,CENTRO,1208,44.28,22140.0,27.28,municipio,3.0,2492157509,STUDIOPULSEE@GMAIL.COM,academia,principal,9313100,1,0,,0
54059279000108,,ES,Serra,RESIDENCIAL VISTA DO MESTRE,1208,54.94,27470.0,21.99,bairro_exato,2.6,2799788040,JULIANAREBONATOPERSONAL@GMAIL.COM,academia,principal,9313100,1,0,,0
59344425000160,C.F COLISEU CONDICIONAMENTO FISICO LTDA,RJ,Petrópolis,VALPARAISO,1208,44.28,22140.0,27.28,municipio,1.6,2488479475,CFCOLISEUCONDICIONAMENTOFISICO@GMAIL.COM,academia,principal,9313100,1,0,,0
64170311000181,,RJ,Petrópolis,NOGUEIRA,1208,44.28,22140.0,27.28,municipio,0.8,2422424884,KPRCENTRO@GMAIL.COM,academia,principal,9313100,1,0,,0
66085555000191,LOVE TRAINING,SC,Criciúma,SANTO ANTONIO,1208,44.25,22125.0,27.3,bairro_exato,0.5,4891469745,MARILIADSF93@GMAIL.COM,academia,principal,9313100,1,0,,0
66505915000167,RAPHAELLA FERNANDES PERSONAL TRAINER,PR,Curitiba,CACHOEIRA,1208,28.78,14390.0,41.97,bairro_exato,0.4,4184995773,ADHELLASILVA@HOTMAIL.COM,academia,principal,9313100,1,0,,0
04234724000150,,RJ,Petrópolis,CENTRO,1208,44.28,22140.0,27.28,municipio,25.7,2422428646,MOVIMENTO_ART_CIA@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
09527038000191,,RJ,Petrópolis,CENTRO,1208,44.28,22140.0,27.28,municipio,18.4,2492260858,JSJUNIOR@GMAIL.COM,academia,principal,9313100,1,0,,0
32439845000174,FOKUS,RJ,Petrópolis,INDEPENDENCIA,1208,44.28,22140.0,27.28,municipio,7.7,2131740340,,academia,principal,9313100,1,0,,0
36443087000119,ATP,RJ,Petrópolis,GLORIA,1208,44.28,22140.0,27.28,municipio,6.6,2488583632,ACADEMIAATP@HOTMAIL.COM,academia,principal,9313100,1,0,,0
39694887000109,CARNEIRO RUN,RJ,Petrópolis,CORREAS,1208,44.28,22140.0,27.28,municipio,5.8,2422374120,ADJUCOL@ADJUCOL.COM.BR,academia,principal,9313100,1,0,,0
60181985000120,,RJ,Petrópolis,QUARTEIRAO INGELHEIM,1208,44.28,22140.0,27.28,municipio,1.4,2481725023,DYNASTYLIFESTYLELTDA@HOTMAIL.COM,academia,principal,9313100,1,0,,0
62085773000175,,RJ,Petrópolis,BINGEN,1208,44.28,22140.0,27.28,municipio,1.1,2481518017,RAMIROSDESOUZA@GMAIL.COM,academia,principal,9313100,1,0,,0
65496497000126,,RJ,Petrópolis,NOGUEIRA,1208,44.28,22140.0,27.28,municipio,0.5,2422430831,CONTATO@REALDOMINIO.COM.BR,academia,principal,9313100,1,0,,0
66756043000100,K2 FITNESS,RJ,Petrópolis,NOGUEIRA,1208,44.28,22140.0,27.28,municipio,0.3,2422441811,ADM.PARNASOFITNESS@GMAIL.COM,academia,principal,9313100,1,0,,0
64860476000185,STUDIO DE PILATES THAILA GOES,MS,Campo Grande,JARDIM LEBLON,1207,23.86,11930.0,50.59,bairro_fuzzy,0.6,6791483350,THAILA.COSTA@OUTLOOK.COM,academia,principal,9313100,1,0,,0
00147972000103,ACADEMIA DE GINASTICA ENERGIA - I,MS,Campo Grande,JARDIM LEBLON,1207,23.86,11930.0,50.59,bairro_fuzzy,32.1,6796011312,JANEWVARGAS@HOTMAIL.COM,academia,principal,9313100,1,0,,0
55868399000119,MEGA FIT ACADEMIA,MT,Alto Taquari,TREZE PONTOS,1207,41.61,20805.0,29.01,municipio,2.2,6484392174,MAUPEREIRACUNHA@GMAIL.COM,academia,principal,9313100,1,0,,0
31913862000139,STUDIO SHAMAH,MT,Alto Taquari,PARQUE ALTO TAQUARI,1207,41.61,20805.0,29.01,bairro_fuzzy,7.9,6699645842,JU_JUFOFI@HOTMAIL.COM,academia,principal,9313100,1,0,,0
65149944000170,CORE LAB,SP,Ribeirão Pires,COLONIA,1206,31.67,15835.0,38.08,bairro_exato,0.6,1152869890,VICTORREIS40@HOTMAIL.COM,academia,principal,9313100,1,0,,0
65789432000179,PANOBIANCO,SP,Santa Fé do Sul,CENTRO,1206,47.97,23985.0,25.14,municipio,0.5,1981288788,SANTAFE@PANOBIANCOACADEMIA.COM.BR,academia,principal,9313100,1,0,,0
12334849000180,ACADEMIA BIOFITNESS,SP,Santa Fé do Sul,VILA PACHECO,1206,47.97,23985.0,25.14,municipio,16.2,1781864600,MORACIR37@GMAIL.COM,academia,principal,9313100,1,0,,0
45543948000121,TRAINING EXTREME,SP,Santa Fé do Sul,COHAB BARTOLO ROSSAFA,1206,47.97,23985.0,25.14,municipio,4.5,1796671252,SPEEDY_MOTOS1@HOTMAIL.COM,academia,principal,9313100,1,0,,0
36120447000222,STUDIO GIROCITY / PERSONALIZADO PREMIUM,SP,Santa Fé do Sul,CENTRO,1206,47.97,23985.0,25.14,municipio,3.1,1796672719,LIPE.S.LIMA@HOTMAIL.COM,academia,principal,9313100,1,0,,0
53243359000156,START ACADEMIA,RS,Paim Filho,CENTRO,1206,18.35,9175.0,65.72,municipio,2.8,5435311026,ORGCONTABEISCAVALETTI@GMAIL.COM,academia,principal,9313100,1,0,,0
53940679000165,RIBEIRO GYM CENTRO DE TREINAMENTO,SP,Santa Fé do Sul,CENTRO,1206,47.97,23985.0,25.14,municipio,2.6,1796359317,RIBEIROGYM@OUTLOOK.COM,academia,principal,9313100,1,0,,0
36262570000105,MOVE BETTER - REABILITACAO E PERFORMANCE,SP,Santa Fé do Sul,PARQUE CIDADE LAZER,1206,47.97,23985.0,25.14,municipio,6.6,1797141326,CAMILA_PRONI@HOTMAIL.COM,academia,principal,9313100,1,0,,0
32538665000140,MOVE WELL FUNCIONAL,SP,Ribeirão Pires,COLONIA,1206,31.67,15835.0,38.08,bairro_exato,7.7,1172355765,MULTIPLOSCONTAB@HOTMAIL.COM,academia,principal,9313100,1,0,,0
51614876000169,STUDIO FABIO HENRIQUE,SP,Santa Fé do Sul,RESIDENCIAL MONTE LIBANO,1206,47.97,23985.0,25.14,municipio,3.2,1797438367,FABIO.HSC32@ICLOUD.COM,academia,principal,9313100,1,0,,0
54649856000111,LETICIA BIANCHI FISIOTERAPIA E PILATES,RS,Paim Filho,CENTRO,1206,18.35,9175.0,65.72,municipio,2.4,5435311026,ORGCONTABEISCAVALETTI@GMAIL.COM,academia,principal,9313100,1,0,,0
64531367000114,,SP,Votorantim,CENTRO,1204,31.68,15840.0,38.01,municipio,0.8,1142432480,SOROCABA.IRON@GMAIL.COM,academia,principal,9313100,1,0,,0
05387146000155,,SP,Votorantim,VILA DOMINGUINHO,1204,31.68,15840.0,38.01,municipio,23.8,1532432894,COFERRARI@UOL.COM.BR,academia,principal,9313100,1,0,,0
17498438000144,NGT GROUP,SP,Votorantim,ALPHAVILLE NOVA ESPLANADA 4,1204,31.68,15840.0,38.01,municipio,13.8,1165671171,NEGARRAFA@GMAIL.COM,academia,principal,9313100,1,0,,0
40066016000111,,SP,Votorantim,PARQUE JATAI,1204,31.68,15840.0,38.01,municipio,5.8,1596269378,HARMONYPILATES.SAUDE@GMAIL.COM,academia,principal,9313100,1,0,,0
46389940000115,ACADEMIA MEDEIROS E PINHEIRO LTDA,SP,Votorantim,PARQUE MORUMBI,1204,31.68,15840.0,38.01,municipio,4.3,1532514143,CIBELI@SILTEC.CNT.BR,academia,principal,9313100,1,0,,0
11565394000141,TRANSFORMA CORPORATE,SP,Votorantim,PROTESTANTES,1204,31.68,15840.0,38.01,municipio,16.6,1533297444,CONTROLADORIA@TRANSFORMACORPORATE.COM.BR,academia,principal,9313100,1,0,,0
41796468000200,,SP,Guarulhos,COCAIA,1204,44.32,22160.0,27.17,bairro_exato,2.5,1168084539,ROBERTAVOGT.CONTABIL@GMAIL.COM,academia,principal,9313100,1,0,,0
08919592000151,,SP,Votorantim,JARDIM CLARICE I,1204,31.68,15840.0,38.01,municipio,19.3,1596934515,CORPO.DANCA@BOL.COM.BR,academia,principal,9313100,1,0,,0
09217402000117,,SP,Votorantim,JARDIM MARIA LUCIA,1204,31.68,15840.0,38.01,municipio,18.9,1532476742,FISCAL@ESCRITORIOSOLUCAO.NET.BR,academia,principal,9313100,1,0,,0
31325903000176,WM ACADEMIA E ASSESSORIA CORPORAL E ESPORTIVA,SP,Votorantim,VOSSOROCA,1204,31.68,15840.0,38.01,municipio,8.1,1532477844,FABIO@ESCRITORIOPASSARELI.COM.BR,academia,principal,9313100,1,0,,0
07594978047727,,SP,Guarulhos,COCAIA,1204,44.32,22160.0,27.17,bairro_exato,4.4,1133650800,FISCAL@BIORITMO.COM.BR,academia,principal,9313100,1,0,,0
46405230000131,ACADEMIA MED FIT,SP,Votorantim,PARQUE SANTOS DUMONT,1204,31.68,15840.0,38.01,municipio,4.3,1591593737,HOLTZMCONTABILIDADE@GMAIL.COM,academia,principal,9313100,1,0,,0
54022420000106,RGF ACADEMIA,SP,Votorantim,JARDIM PAULISTA,1204,31.68,15840.0,38.01,municipio,2.6,1597379730,RGFACADEMIA@GMAIL.COM,academia,principal,9313100,1,0,,0
58547346000194,PANOBIANCO VOTORANTIM CENTRO,SP,Votorantim,JARDIM ICATU,1204,31.68,15840.0,38.01,municipio,1.8,1996345286,VOTORANTIM.CENTRO@PANOBIANCOACADEMIA.COM.BR,academia,principal,9313100,1,0,,0
59221387000159,,SP,Votorantim,VOSSOROCA,1204,31.68,15840.0,38.01,municipio,1.7,1598331197,YASMINMUNIZ_@OUTLOOK.COM,academia,principal,9313100,1,0,,0
59630057000117,STUDIO DE GINASTICA ARTISTICA ERICA DUARTE LTDA,SP,Votorantim,JARDIM ICATU,1204,31.68,15840.0,38.01,municipio,1.6,1535006880,GERENCIA@GRUPOMARXS.COM.BR,academia,principal,9313100,1,0,,0
61335517000126,IRONBERG SOROCABA,SP,Votorantim,CENTRO,1204,31.68,15840.0,38.01,municipio,1.2,1181041186,FERNANDO.CARRENHO@IRONBERG.COM.BR,academia,principal,9313100,1,0,,0
62232055000184,BLOOD ACADEMY,SP,Votorantim,JARDIM SAO LUCAS,1204,31.68,15840.0,38.01,municipio,1.1,1145881285,LETICIA@OMEGACONTAB.COM.BR,academia,principal,9313100,1,0,,0
16465046000116,,RJ,Angra dos Reis,BALNEARIO,1204,44.25,22125.0,27.21,bairro_exato,14.2,2433652412,,academia,principal,9313100,1,0,,0
09019610000292,ACADEMIA JUMP,SP,Votorantim,PARQUE BELA VISTA,1204,31.68,15840.0,38.01,municipio,14.2,1532432535,e31marco@uol.com.br,academia,principal,9313100,1,0,,0
06118164000285,,SP,Votorantim,JD ANTONIO CASSILO,1204,31.68,15840.0,38.01,municipio,12.9,1532476742,ESCRITORIO_SOLUCAO@TERRA.COM.BR,academia,principal,9313100,1,0,,0
36308194000134,PULSE STUDIO FITNESS E WELLNESS,PR,Colombo,OSASCO,1204,31.73,15865.0,37.95,bairro_exato,6.6,4196766758,MILENEBOSCARATTO@GMAIL.COM,academia,principal,9313100,1,0,,0
47998566000118,,SP,Votorantim,VILA PEDROSO,1204,31.68,15840.0,38.01,municipio,4.0,1530235341,PACONSULTORIACONTABILEFISCAL@GMAIL.COM,academia,principal,9313100,1,0,,0
50853371000194,,SP,Votorantim,VILA DOMINGUINHO,1204,31.68,15840.0,38.01,municipio,3.3,1588239074,ARIPAULINOJUNIOR@HOTMAIL.COM,academia,principal,9313100,1,0,,0
52624622000437,,SP,Votorantim,JARDIM TOLEDO,1204,31.68,15840.0,38.01,municipio,1.2,1581461333,ACADEMIAMOVIMENTO@HOTMAIL.COM.BR,academia,principal,9313100,1,0,,0
51835317000502,,SP,Guarulhos,COCAIA,1204,44.32,22160.0,27.17,bairro_exato,1.1,1121223000,SANTACECILIACONDICIONAMENTO@GMAIL.COM,academia,principal,9313100,1,0,,0
20331253000155,ESPACO LIFE,RS,Dois Lajeados,CENTRO,1203,36.78,18390.0,32.71,municipio,12.3,5491227306,CONTABILZIGLIOLI@HOTMAIL.COM,academia,principal,9313100,1,0,,0
21266120000105,ESPACO CARLA FITNESS,SP,Taubaté,BARRANCO,1203,44.29,22145.0,27.16,bairro_exato,11.9,1230265759,profcarlafitnes@hotmail.com,academia,principal,9313100,1,0,,0
40575440000191,STUDIO VIVA SAUDE,RS,Dois Lajeados,CENTRO,1203,36.78,18390.0,32.71,municipio,5.7,5499664424,,academia,principal,9313100,1,0,,0
53000021000173,SIMONE ZAGOTO STUDIO PILATES,ES,Serra,SERRA CENTRO,1203,54.94,27470.0,21.9,bairro_exato,2.8,2796881610,STRATEGY.CNT@GMAIL.COM,academia,principal,9313100,1,0,,0
64884833000145,MARCOS TRAINER,PA,Santarém,LAGUINHO,1203,31.74,15870.0,37.9,bairro_exato,0.6,9392369422,MARCOSJOSERAMOSJO@GMAIL.COM,academia,principal,9313100,1,0,,0
14089518000158,ACADEMIA DELUCA,RS,Guabiju,CENTRO,1203,33.89,16945.0,35.5,municipio,15.2,5432721073,,academia,principal,9313100,1,0,,0
32240669000147,EFEITO PILATES E CONSULTORIA,SC,Joinville,ITAUM,1203,44.31,22155.0,27.15,bairro_exato,7.8,4792391617,ISMAEL.WELTER.CS@GMAIL.COM,academia,principal,9313100,1,0,,0
47882553000189,CONDOMINIO DO CORPO,SP,Taubaté,BARRANCO,1203,44.29,22145.0,27.16,bairro_exato,4.0,1297734415,DUDABF@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
57144811000183,,RS,Ivoti,JARDIM BUHLER,1203,19.5,9750.0,61.69,bairro_exato,2.0,5199211555,BIONEXGYM@GMAIL.COM,academia,principal,9313100,1,0,,0
13736969000177,ACADEMIA EQUILIBRIO,SC,Joinville,ITAUM,1203,44.31,22155.0,27.15,bairro_exato,15.3,4730274999,,academia,principal,9313100,1,0,,0
55163080000198,,SC,Joinville,ITAUM,1203,44.31,22155.0,27.15,bairro_exato,2.3,4796027418,MARCUSCARVALHO749@GMAIL.COM,academia,principal,9313100,1,0,,0
65118167000105,,MT,Sinop,JARDIM DAS PALMEIRAS,1202,44.24,22120.0,27.17,bairro_exato,0.6,6699667010,THALITAHAUPTFREIRE@HOTMAIL.COM,academia,principal,9313100,1,0,,0
64818779000130,AQUA FIT,BA,Itabuna,PONTALZINHO,1202,31.68,15840.0,37.94,bairro_exato,0.7,7330150411,NEWRAMALHO79@GMAIL.COM,academia,principal,9313100,1,0,,0
46725674000154,RONNY ADRENALINA FITNESS,PI,Picos,IPUEIRAS,1202,29.44,14720.0,40.83,bairro_exato,4.2,8934221847,ESCONPIL@HOTMAIL.COM,academia,principal,9313100,1,0,,0
67537554000101,VIVIAN MENDES STUDIO DE PILATES,MG,Coronel Fabriciano,BOM JESUS,1202,31.49,15745.0,38.17,bairro_exato,0.2,3191345780,VIVIANDANICA@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
25032702000188,ACADEMIA ESTAR FITNNES,PI,Picos,IPUEIRAS,1202,29.44,14720.0,40.83,bairro_exato,10.2,8999262428,,academia,principal,9313100,1,0,,0
19327045000101,ACADEMIA MASSA MUSCLE II,SC,Jaraguá do Sul,ILHA DA FIGUEIRA,1201,44.27,22135.0,27.13,bairro_exato,12.8,4733701052,,academia,principal,9313100,1,0,,0
37964827000125,CENTRAL FIT,PA,Itaituba,JARDIM AMERICA,1201,31.62,15810.0,37.98,bairro_exato,6.1,9391082358,LANNY_SECON@HOTMAIL.COM,academia,principal,9313100,1,0,,0
11887404000165,,ES,Vila Velha,SANTA INES,1201,31.8,15900.0,37.77,bairro_exato,16.4,2732291366,contabilidadehupp@yahoo.com.br,academia,principal,9313100,1,0,,0
65185574000127,,SC,Jaraguá do Sul,ILHA DA FIGUEIRA,1201,44.27,22135.0,27.13,bairro_exato,0.6,4796961369,DJANIPX@HOTMAIL.COM,academia,principal,9313100,1,0,,0
05072835000170,FFCT - CENTRO DE TREINAMENTO,SP,São Paulo,CAMPO LIMPO,1201,44.33,22165.0,27.09,bairro_exato,24.3,1158436011,FLAVIOHKD@GMAIL.COM,academia,principal,9313100,1,0,,0
34430854000120,DERMA FITNESS,SC,Jaraguá do Sul,ILHA DA FIGUEIRA,1201,44.27,22135.0,27.13,bairro_exato,7.1,4788562566,DERMAFITNESSPILATES@GMAIL.COM,academia,principal,9313100,1,0,,0
28927571000195,ACADEMIA FISIO & FORMA,RS,Liberato Salzano,CENTRO,1200,12.23,6115.0,98.12,municipio,8.9,5596691143,,academia,principal,9313100,1,0,,0
50621553000130,,RS,Liberato Salzano,CENTRO,1200,12.23,6115.0,98.12,municipio,3.3,5537551122,CONT.CARLI@UOL.COM.BR,academia,principal,9313100,1,0,,0
21552796000165,BODYFIT PILATES E RPG,SC,São José,FORQUILHINHAS,1199,28.74,14370.0,41.72,bairro_exato,11.8,4830473227,BODYFITOFICIAL@GMAIL.COM,academia,principal,9313100,1,0,,0
41280434000170,,MG,Governador Valadares,CASTANHEIRAS II,1199,31.74,15870.0,37.78,bairro_fuzzy,5.5,3398270186,LUCASHYGINOCONTADOR@GMAIL.COM,academia,principal,9313100,1,0,,0
08072295012472,PRATIQUE FORQUILINHAS,SC,São José,FORQUILHINHAS,1199,28.74,14370.0,41.72,bairro_exato,0.7,3139952572,CONTATO@TRINTAPORCENTO.COM.BR,academia,principal,9313100,1,0,,0
65866146000160,CAMPO DE FERRO ACADEMIA,MS,Campo Grande,PIONEIROS,1199,23.86,11930.0,50.25,bairro_exato,0.5,6793443305,DANILLO.EPV@GMAIL.COM,academia,principal,9313100,1,0,,0
22388933000130,ACADEMIA FITNESS CLUB,MS,Campo Grande,PIONEIROS,1199,23.86,11930.0,50.25,bairro_exato,11.3,6791028227,PAULOFELIPE90@HOTMAIL.COM,academia,principal,9313100,1,0,,0
42373707000193,,SC,São José,FORQUILHINHA,1199,28.74,14370.0,41.72,bairro_fuzzy,5.2,4832448242,APLASCOCONTABILIDADE@GMAIL.COM,academia,principal,9313100,1,0,,0
31489400000136,STUDIO ARMY PILATES,MS,Campo Grande,PIONEIROS,1199,23.86,11930.0,50.25,bairro_exato,8.0,6798306525,STUDIOARMYPILATES@GMAIL.COM,academia,principal,9313100,1,0,,0
29613115000133,PERFORMANCE ACADEMIA,PR,Foz do Iguaçu,PANORAMA,1199,44.27,22135.0,27.08,bairro_exato,8.6,4499307772,JULIANO_LIGERO07@HOTMAIL.COM,academia,principal,9313100,1,0,,0
59393766000126,MILENA BONIFACIO SOCIEDADE LTDA,PR,Maringá,JARDIM DO CARMO,1199,54.93,27465.0,21.83,bairro_fuzzy,1.6,4499220446,WAND.BERG@WBCONTASS.COM.BR,academia,principal,9313100,1,0,,0
34378990000118,CROSS OPEN PIONEIROS,MS,Campo Grande,PIONEIROS,1199,23.86,11930.0,50.25,bairro_exato,7.2,6792505470,CROSSPIONEIROS@GMAIL.COM,academia,principal,9313100,1,0,,0
57404826000133,FERNANDO MIORIM PERSONAL TRAINEER,RS,Santa Maria,NOAL,1199,23.81,11905.0,50.36,bairro_exato,2.0,5591753155,PERSONALFERNANDOMIORIM@GMAIL.COM,academia,principal,9313100,1,0,,0
61858066000101,,SP,São Carlos,VILA PRADO,1198,44.28,22140.0,27.06,municipio,1.2,1696403271,GESTAOHABITUS@GMAIL.COM,academia,principal,9313100,1,0,,0
57125521000192,,SP,São Carlos,PARQUE SANTA FELICIA JARDIM,1198,44.28,22140.0,27.06,municipio,2.0,1692143148,ERIKA.PALLONI002@GMAIL.COM,academia,principal,9313100,1,0,,0
63397041000183,BASE ATIVA PILATES E PERSONAL TRAINING,SP,São Carlos,VILA PRADO,1198,44.28,22140.0,27.06,municipio,0.9,1692084247,MELANIEGUILLEN74@GMAIL.COM,academia,principal,9313100,1,0,,0
64725714000140,,SP,São Carlos,PQ MONTE D'ORO,1198,44.28,22140.0,27.06,municipio,0.7,1634133014,FERNANDO@TREVIZAN.CNT.BR,academia,principal,9313100,1,0,,0
65850301000150,,SP,São Carlos,JARDIM BRASIL,1198,44.28,22140.0,27.06,municipio,0.5,1633741447,ESCRITORIOPINHAL@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
66767018000121,CROSS EXPERIENCE SAO CARLOS,SP,São Carlos,VILA PRADO,1198,44.28,22140.0,27.06,municipio,0.3,1481272986,CROSSX.SAOCARLOS@GMAIL.COM,academia,principal,9313100,1,0,,0
05965799000174,,SP,São Carlos,CENTRO,1198,44.28,22140.0,27.06,municipio,22.8,1634129700,ACADEMIAVIPCLASSSC@GMAIL.COM,academia,principal,9313100,1,0,,0
23361378000116,SHARK CITY,SP,São Carlos,PARQUE SANTA FELICIA JARDIM,1198,44.28,22140.0,27.06,municipio,11.0,1129500344,CONTATO@CARAVELLECONTABIL.COM.BR,academia,principal,9313100,1,0,,0
30105486000193,,SP,São Carlos,VILA MONTEIRO (GLEBA I),1198,44.28,22140.0,27.06,municipio,8.4,1633747110,FABIANOJR.CONTABIL@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
35158916000159,,SP,São Carlos,JARDIM PARAISO,1198,44.28,22140.0,27.06,municipio,6.9,1155551717,,academia,principal,9313100,1,0,,0
36412707000152,VIDA & FORMA,RS,Arroio dos Ratos,CENTRO,1198,20.77,10385.0,57.68,bairro_exato,6.6,5199001201,PEDROCAMBOIM98@GMAIL.COM,academia,principal,9313100,1,0,,0
37280771000190,ONLIFE ACADEMIA,SP,São Carlos,PARQUE INDUSTRIAL,1198,44.28,22140.0,27.06,municipio,6.2,1631165299,CONTIDADOS@HOTMAIL.COM,academia,principal,9313100,1,0,,0
43868721000120,FLY FIT STUDIO FITNESS,SP,São Carlos,VILA COSTA DO SOL,1198,44.28,22140.0,27.06,municipio,4.9,4196869828,MEUCNPJ@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
43875671000109,,SP,São Carlos,CIDADE JARDIM,1198,44.28,22140.0,27.06,municipio,4.9,1691575552,,academia,principal,9313100,1,0,,0
44154129000120,,SP,São Carlos,VILA BELA VISTA,1198,44.28,22140.0,27.06,municipio,4.8,1633751100,SKEMA@TERRA.COM.BR,academia,principal,9313100,1,0,,0
45354512000194,,SP,São Carlos,DISTRITO INDUSTRIAL MIGUEL ABDELNUR,1198,44.28,22140.0,27.06,municipio,4.6,1697394226,EDIVANIOTRI@GMAIL.COM,academia,principal,9313100,1,0,,0
51999212000165,,RS,Arroio dos Ratos,CENTRO,1198,20.77,10385.0,57.68,bairro_exato,3.1,5198368825,METZGERCARLOS7@GMAIL.COM,academia,principal,9313100,1,0,,0
60539963000190,DSFIT,AL,Maceió,SANTA AMÉLIA,1198,23.86,11930.0,50.21,bairro_exato,1.4,8293954020,DDDELANO1@HOTMAIL.COM,academia,principal,9313100,1,0,,0
61557048000190,POWER PUMP,SP,Pardinho,CENTRO,1198,40.56,20280.0,29.54,municipio,1.2,1491110223,WESLLEICBERNARDO@GMAIL.COM,academia,principal,9313100,1,0,,0
67198430000130,INSTITUTO RAMINA,SP,São Carlos,JARDIM ALVORADA,1198,44.28,22140.0,27.06,municipio,0.2,1692000608,MARISANTILLI86@GMAIL.COM,academia,principal,9313100,1,0,,0
05135623000195,,SP,São Carlos,SANTA FELICIA,1198,44.28,22140.0,27.06,municipio,24.4,,,academia,principal,9313100,1,0,,0
05620256000115,TAGATA FITNESS,SP,São Carlos,VILA FARIA,1198,44.28,22140.0,27.06,municipio,23.5,0162713608,,academia,principal,9313100,1,0,,0
18990763000192,,SP,São Carlos,PARQUE RESIDENCIAL MARIA STELLA FAGA,1198,44.28,22140.0,27.06,municipio,12.9,1633749979,,academia,principal,9313100,1,0,,0
